pincode,City,DistrictsName,State
639101,Madurai,Madurai,Tamil Nadu
639116,Madurai,Madurai,Tamil Nadu
643273,Uthagamandalam,The Nilgiri,Tamil Nadu
673574,Kozhikode,Kozhikode,Kerala
678015,Thrissur,Thrissur,Kerala
679305,Thrissur,Thrissur,Kerala
679573,Thrissur,Thrissur,Kerala
680301,Thrissur,Thrissur,Kerala
680503,Thrissur,Thrissur,Kerala
682307,Ernakulam,Ernakulam,Kerala
683565,#N/A,Ernakulam,Kerala
689594,Pathanamthitta,Pathanamthitta,Kerala
735226,Jalpaiguri,Jalpaiguri,West Bengal
743252,Gobardanga,North 24 Parganas,West Bengal
756037,Baleshwar,Baleshwar,Orissa
758045,Kendujhar,Kendujhar,Orissa
761134,Chatrapur,Ganjam,Orissa
764011,Koraput,Koraput,Orissa
768115,Sambalpur,Sambalpur,Orissa
768201,Jharsuguda,Sambalpur,Orissa
769014,Sundargarh,Sundargarh,Orissa
783133,Goalpara,Goalpara,Assam
784521,Tangla,Darranga,Assam
785602,Barpathar,Jorhat,Assam
788150,Silchar,Chacher,Assam
799261,Kailashahar,North Tripura,Tripura
800004,Patna,Patna,Bihar
805136,Gaya,Gaya,Bihar
828104,Dhanbad,Dhanbad,Jharkhand
841202,Sheikhpura,Sheikhpura,Bihar
841237,Saran,Saran,Bihar
843105,Muzaffarpur,Muzaffarpur,Bihar
847253,Madhubani,Madhubani,Bihar
847412,Madhubani,Madhubani,Bihar
848162,Samastipur,Samastipur,Bihar
854343,Purnia,Purnia,Bihar
124126,Rohtak,Rohtak,Haryana
124309,Rohtak,Rohtak,Haryana
131106,Sonepat,Sonepat,Haryana
132027,Kaithal,Kaithal,Haryana
140126,Rupnagar,Rupnagar,Punjab
144020,Jalandhar,Jalandhar,Punjab
152005,Ferozepur,Ferozepur,Punjab
171218,Shimla,Shimla,Himachal Pradesh
176022,Dharamasala,Kangra,Himachal Pradesh
181205,Jammu,Jammu,Jammu & Kashmir
221201,Varanasi,Varanasi,Uttar Pradesh
227805,Etah,Etah,Uttar Pradesh
233304,Ghazipur,Ghazipur,Uttar Pradesh
233305,Ghazipur,Ghazipur,Uttar Pradesh
233312,Ghazipur,Ghazipur,Uttar Pradesh
242417,Shahjahanpur,Shahjahanpur,Uttar Pradesh
246131,Ekeshwar,Pauri Garhwal,Uttaranchal
262203,Barkhera,Pilibhit,Uttar Pradesh
263648,Almora,Almora,Uttaranchal
263653,Dwarahat,Almora,Uttaranchal
272204,Basti,Basti,Uttar Pradesh
274306,Deoria,Deoria,Uttar Pradesh
276126,Azamgarh,Azamgarh,Uttar Pradesh
301413,Alwar,Alwar,Rajasthan
304502,Malpura,Tonk,Rajasthan
311303,Bhilwara,Bhilwara,Rajasthan
312202,Kapasan,Chittorgarh,Rajasthan
321001,Bharatpur,Bharatpur,Rajasthan
321201,Bharatpur,Bharatpur,Rajasthan
322021,Swaimadhopur,Swaimadhopur,Rajasthan
332741,Sikar,Sikar,Rajasthan
334023,Bikaner,Bikaner,Rajasthan
335074,Ganganagar,Ganganagar,Rajasthan
335527,Ganganagar,Ganganagar,Rajasthan
341021,Nagaur,Nagaur,Rajasthan
341505,Makrana,Nagaur,Rajasthan
363030,Surendranagar,Surendranagar,Gujarat
391440,Padra,Anand,Gujarat
400022,Mumbai,Mumbai,Maharashtra
402204,Alibag,Raigarh,Maharashtra
402306,Alibag,Raigarh,Maharashtra
413705,Rahuri,Ahmednagar,Maharashtra
413726,Ahmednagar,Ahmednagar,Maharashtra
415021,Satara,Satara,Maharashtra
421305,Thane,Thane,Maharashtra
421604,Thane,Thane,Maharashtra
422601,Akola,Ahmednagar,Maharashtra
423301,Satana,Nashik,Maharashtra
424202,Jalgaon,Jalgaon,Maharashtra
424203,Jalgaon,Jalgaon,Maharashtra
431731,Nanded,Nanded,Maharashtra
451661,Katni,Katni,Madhya Pradesh
470235,Sagar,Sagar,Madhya Pradesh
471501,Maharajpur,Chhatarpur,Madhya Pradesh
477660,Gormi,Bhind,Madhya Pradesh
485005,Satna,Satna,Madhya Pradesh
486115,Rewa,Rewa,Madhya Pradesh
502301,Medak,Medak,Andhra Pradesh
508224,Nalgonda,Nalgonda,Andhra Pradesh
515763,Anantapur,Anantapur,Andhra Pradesh
522292,Guntur,Guntur,Andhra Pradesh
523272,Prakasam,Prakasam,Andhra Pradesh
524412,Nellore,Nellore,Andhra Pradesh
531111,Vishakhapatnam,Vishakhapatnam,Andhra Pradesh
533440,East Godavari,East Godavari,Andhra Pradesh
533551,East Godavari,East Godavari,Andhra Pradesh
560054,Bangalore,Bangalore,Karnataka
571161,Mysore,Mysore,Karnataka
571261,Madikeri,Koduru,Karnataka
571604,Saligram,Mysore,Karnataka
572175,Tumkur,Tumkur,Karnataka
574144,Mangalore,Dak. Kannada,Karnataka
577102,Chikamaglur,Chikamaglur,Karnataka
580006,Dharwar,Dharwar,Karnataka
581305,Karwar,Uttar Kannada,Karnataka
582126,Dharwar,Dharwar,Karnataka
583150,Bellary,Bellary,Karnataka
585314,Aland,Gulbarga,Karnataka
585363,Gulbarga,Gulbarga,Karnataka
586143,Bijapur,Bijapur,Karnataka
586212,Muddebihal,Bijapur,Karnataka
591501,Belgaum,Belgaum,Karnataka
602024,Tiruvallur,Tiruvallur,Tamil Nadu
605751,Ariyur,Vellore,Tamil Nadu
608501,Vellore,Vellore,Tamil Nadu
610051,Thanjavur,Thanjavur,Tamil Nadu
614738,Thanjavur,Thanjavur,Tamil Nadu
614809,Thanjavur,Thanjavur,Tamil Nadu
614904,Thanjavur,Thanjavur,Tamil Nadu
621712,Puvalur,Tiruchirappalli,Tamil Nadu
622511,Pudukottai,Pudukottai,Tamil Nadu
623555,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
624316,Dindigul,Dindigul,Tamil Nadu
624404,Madurai,Madurai,Tamil Nadu
625201,Madurai,Madurai,Tamil Nadu
626128,Virudhunagar,Virudhunagar,Tamil Nadu
626188,Virudhunagar,Virudhunagar,Tamil Nadu
628654,Tirunelveli,Tirunelveli,Tamil Nadu
631609,Tiruvallur,Tiruvallur,Tamil Nadu
632101,Vellore,Vellore,Tamil Nadu
637413,Vellore,Vellore,Tamil Nadu
638476,Madurai,Madurai,Tamil Nadu
643261,Uthagamandalam,The Nilgiri,Tamil Nadu
673572,Kozhikode,Kozhikode,Kerala
682034,Cheranallur,Ernakulam,Kerala
686583,Kottayam,Kottayam,Kerala
686694,Ernakulam,Ernakulam,Kerala
689593,Pathanamthitta,Pathanamthitta,Kerala
689665,Pathanamthitta,Pathanamthitta,Kerala
691542,Kollam,Kollam,Kerala
712157,Chinsurah,Hooghly,West Bengal
735223,Jalpaiguri,Jalpaiguri,West Bengal
736101,Koch Bihar,Coochbehar,West Bengal
736172,Koch Bihar,Coochbehar,West Bengal
741236,Krishnagar,Nadiad,West Bengal
742403,Berhampore,Murshidabad,West Bengal
754034,Cuttack,Cuttack,Orissa
757086,Baripara,Mayurbhanj,Orissa
759130,Dhenkanal,Dhenkanal,Orissa
766016,Kalahandi,Kalahandi,Orissa
768225,Sambalpur,Sambalpur,Orissa
781330,Barpeta,Barpeta,Assam
798632,Mokokchung,Mokokchung,Nagaland
799131,Agartala,West Tripura,Tripura
804405,Gaya,Gaya,Bihar
822126,Palamu,Palamu,Jharkhand
831001,Jamshedpur,Purbi Singbhum,Jharkhand
841412,Saran,Saran,Bihar
845460,Betia,West Champaran,Bihar
845504,Motihari,Purba Champaran,Bihar
124405,Rohtak,Rohtak,Haryana
124525,Rohtak,Rohtak,Haryana
132109,Panipat,Panipat,Haryana
140125,Nangal,Rupnagar,Punjab
142046,Ferozepur,Ferozepur,Punjab
144622,Kapurthala,Kapurthala,Punjab
176032,Hamirpur,Hamirpur,Himachal Pradesh
182313,Udhampur,Udhampur,Jammu & Kashmir
185159,Rajouri,Rajouri,Jammu & Kashmir
221006,Varanasi,Varanasi,Uttar Pradesh
222202,Jaunpur,Jaunpur,Uttar Pradesh
229310,Raibareilly,Raibareilly,Uttar Pradesh
242302,Shahjahanpur,Shahjahanpur,Uttar Pradesh
242309,Shahjahanpur,Shahjahanpur,Uttar Pradesh
244601,Thakurdwara,Moradabad,Uttar Pradesh
248179,Mussoorie,Dehradun,Uttaranchal
250617,Chhaprauli,Meerut,Uttar Pradesh
262501,Pithoragarh,Pithoragarh,Uttaranchal
262728,Aurangabad,Kheri,Uttar Pradesh
271851,Bahraich,Bahraich,Uttar Pradesh
281005,Mathura,Mathura,Uttar Pradesh
303302,Jaipur,Jaipur,Rajasthan
321613,Swaimadhopur,Swaimadhopur,Rajasthan
332733,Sikar,Sikar,Rajasthan
333705,JhunJhunu,JhunJhunu,Rajasthan
341506,Nagaur,Nagaur,Rajasthan
361013,Jamnagar,Jamnagar,Gujarat
370156,Bhuj,Kuchchh,Gujarat
382725,Mahesana,Mahesana,Gujarat
382812,Navsari,Navsari,Gujarat
384411,Mahesana,Mahesana,Gujarat
387240,Nadiad,Kheda,Gujarat
388132,Anand,Anand,Gujarat
400092,Mumbai,Mumbai,Maharashtra
403506,Valpoi,North Goa,Goa
411045,Pune,Pune,Maharashtra
413206,Sholapur,Sholapur,Maharashtra
413229,Beed,Beed,Maharashtra
413246,Sholapur,Sholapur,Maharashtra
413542,Latur,Latur,Maharashtra
413713,Ahmednagar,Ahmednagar,Maharashtra
415709,Khed,Ratnagiri,Maharashtra
418010,Oras,Sindhudurg,Maharashtra
441701,Bhandara,Gondia,Maharashtra
444816,Amraoti,Amraoti,Maharashtra
455459,Satwas,Dewas,Madhya Pradesh
462023,Bhopal,Bhopal,Madhya Pradesh
465118,Shajapur,Shajapur,Madhya Pradesh
482002,Jabalpur,Jabalpur,Madhya Pradesh
484660,Shahdol,Shahdol,Madhya Pradesh
487441,Narasinghpur,Narasinghpur,Madhya Pradesh
491002,Durg,Durg,Chhattisgarh
501526,Ranga Reddy,Ranga Reddy,Andhra Pradesh
502210,Medak,Medak,Andhra Pradesh
502325,Medak,Medak,Andhra Pradesh
505533,Karimnagar,Karimnagar,Andhra Pradesh
508127,Gudur,Nalgonda,Andhra Pradesh
508350,Nalgonda,Nalgonda,Andhra Pradesh
509201,Mahboobnagar,Mahboobnagar,Andhra Pradesh
516364,Cuddapah,Cuddapah,Andhra Pradesh
516474,Cuddapah,Cuddapah,Andhra Pradesh
517351,Chittoor,Chittoor,Andhra Pradesh
523155,Prakasam,Prakasam,Andhra Pradesh
531218,Vizianagaram,Vizianagaram,Andhra Pradesh
533293,East Godavari,East Godavari,Andhra Pradesh
560012,Bangalore,Bangalore,Karnataka
573221,Sakleshpur,Hassan,Karnataka
574333,Mangalore,Dak. Kannada,Karnataka
577135,Kadur,Chikamaglur,Karnataka
581234,Dharwar,Dharwar,Karnataka
585248,Gulbarga,Gulbarga,Karnataka
587123,Bijapur,Bijapur,Karnataka
591189,Belgaum,Belgaum,Karnataka
591314,Belgaum,Belgaum,Karnataka
600096,Perungudi,Chennai,Tamil Nadu
601102,Tiruvallur,Tiruvallur,Tamil Nadu
605502,Vellore,Vellore,Tamil Nadu
606810,Vellore,Vellore,Tamil Nadu
607001,Vellore,Vellore,Tamil Nadu
609121,Thanjavur,Thanjavur,Tamil Nadu
610212,Thanjavur,Thanjavur,Tamil Nadu
614813,Thanjavur,Thanjavur,Tamil Nadu
621601,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
622403,Pudukottai,Pudukottai,Tamil Nadu
624204,Dindigul,Dindigul,Tamil Nadu
624213,Dindigul,Dindigul,Tamil Nadu
627864,Tirunelveli,Tirunelveli,Tamil Nadu
628153,Tirunelveli,Tirunelveli,Tamil Nadu
635803,Vellore,Vellore,Tamil Nadu
636110,Salem,Salem,Tamil Nadu
638102,Madurai,Madurai,Tamil Nadu
638106,Mulanur,Madurai,Tamil Nadu
643216,Uthagamandalam,The Nilgiri,Tamil Nadu
676101,Tirur,Malapuram,Kerala
678642,Thrissur,Thrissur,Kerala
680592,Thrissur,Thrissur,Kerala
685566,Iduki,Iduki,Kerala
688525,Muhamma,Alappuzha,Kerala
689652,Pathanamthitta,Pathanamthitta,Kerala
689678,Pathanamthitta,Pathanamthitta,Kerala
690103,Alappuzha,Alappuzha,Kerala
695308,Trivandrum,Trivandrum,Kerala
712701,Chinsurah,Hooghly,West Bengal
722159,Bankura,Bankura,West Bengal
723162,Puruliya,Purulia,West Bengal
735208,Jalpaiguri,Jalpaiguri,West Bengal
741191,Krishnagar,Nadiad,West Bengal
741249,Krishnagar,Nadiad,West Bengal
743263,Alipore,North 24 Parganas,West Bengal
744102,Port Blair,A&N Islands,Andaman Nicobar
756045,Baleshwar,Baleshwar,Orissa
758073,Kendujhar,Kendujhar,Orissa
759102,Dhenkanal,Dhenkanal,Orissa
786615,Dibrugarh,Dibrugarh,Assam
802113,Arrah,Bhojpur,Bihar
823005,Gaya,Gaya,Bihar
831009,Jamshedpur,Purbi Singbhum,Jharkhand
831017,Paschimi Singhbhum,Paschimi Singhbhum,Jharkhand
848219,Samastipur,Samastipur,Bihar
852145,Saharsa,Saharsa,Bihar
121002,Faridabad,Faridabad,Haryana
124137,Rohtak,Rohtak,Haryana
124415,Sonepat,Sonepat,Haryana
141007,Ludhiana,Ludhiana,Punjab
144410,Jalandhar,Jalandhar,Punjab
144527,Hoshiarpur,Hoshiarpur,Punjab
173228,Solan,Solan,Himachal Pradesh
174404,Mandi,Mandi,Himachal Pradesh
175048,Mandi,Mandi,Himachal Pradesh
177024,Hamirpur,Hamirpur,Himachal Pradesh
182301,Katra,Udhampur,Jammu & Kashmir
191112,Srinagar,Srinagar,Jammu & Kashmir
193106,Baramulla,Baramulla,Jammu & Kashmir
202138,Khair,Aligarh,Uttar Pradesh
207401,Marehra,Etwah,Uttar Pradesh
224182,Faizabad,Faizabad,Uttar Pradesh
224222,Faizabad,Faizabad,Uttar Pradesh
231218,Mirzapur,Mirzapur,Uttar Pradesh
242405,Khutar,Shahjahanpur,Uttar Pradesh
245407,Bulandshahr,Bulandshahr,Uttar Pradesh
250501,Meerut,Meerut,Uttar Pradesh
250612,Meerut,Meerut,Uttar Pradesh
261505,Kheri,Kheri,Uttar Pradesh
262122,Pilibhit,Pilibhit,Uttar Pradesh
271605,Gonda,Gonda,Uttar Pradesh
271880,Bahraich,Bahraich,Uttar Pradesh
313025,Bari Sadri,Udaipur,Rajasthan
321028,Kherli,Bharatpur,Rajasthan
360578,Chhaya,Junagadh,Gujarat
362250,Chorvad,Junagadh,Gujarat
363660,Jamnagar,Jamnagar,Gujarat
382030,Gandhinagar,Gandhi Nagar,Gujarat
382717,Mahesana,Mahesana,Gujarat
382875,Mahesana,Mahesana,Gujarat
384245,Mahesana,Mahesana,Gujarat
388140,Nadiad,Kheda,Gujarat
391120,Rajpipla,Narmada,Gujarat
400019,Mumbai,Mumbai,Maharashtra
400030,Mumbai,Mumbai,Maharashtra
400101,Mumbai,Mumbai,Maharashtra
400103,Mumbai,Mumbai,Maharashtra
416521,Oras,Sindhudurg,Maharashtra
423303,Nashik,Nashik,Maharashtra
424108,Jalgaon,Jalgaon,Maharashtra
431807,Nanded,Nanded,Maharashtra
444802,Amraoti,Amraoti,Maharashtra
452009,Indore,Indore,Madhya Pradesh
454111,Sardarpur,Dhar,Madhya Pradesh
461116,Hoshangabad,Hoshangabad,Madhya Pradesh
461221,Hoshangabad,Hoshangabad,Madhya Pradesh
472221,Tikamgarh,Tikamgarh,Madhya Pradesh
473229,Guna,Guna,Madhya Pradesh
487551,Gadarwara,Narasinghpur,Madhya Pradesh
500762,Hyderabad,Hyderabad,Andhra Pradesh
503214,Nizamabad,Nizamabad,Andhra Pradesh
503218,Nizamabad,Nizamabad,Andhra Pradesh
503313,Nizamabad,Nizamabad,Andhra Pradesh
505531,Karimnagar,Karimnagar,Andhra Pradesh
506313,Warangal,Warangal,Andhra Pradesh
516193,Cuddapah,Cuddapah,Andhra Pradesh
522270,Guntur,Guntur,Andhra Pradesh
523194,Prakasam,Prakasam,Andhra Pradesh
533225,East Godavari,East Godavari,Andhra Pradesh
533240,East Godavari,East Godavari,Andhra Pradesh
571123,Mysore,Mysore,Karnataka
574121,Mangalore,Dak. Kannada,Karnataka
576123,Mangalore,Dak. Kannada,Karnataka
576277,Mangalore,Dak. Kannada,Karnataka
577422,Tirthahalli,Chitradurga,Karnataka
577447,Mangalore,Dak. Kannada,Karnataka
581164,Dharwar,Dharwar,Karnataka
583202,Bellary,Bellary,Karnataka
584154,Manvi,Raichur,Karnataka
585219,Gulbarga,Gulbarga,Karnataka
587121,Bijapur,Bijapur,Karnataka
600092,Chennai,Chennai,Tamil Nadu
636007,Salem,Salem,Tamil Nadu
637408,Namakkal,Namakkal,Tamil Nadu
641019,Coimbatore,Coimbatore,Tamil Nadu
641031,Coimbatore,Coimbatore,Tamil Nadu
642128,Coimbatore,Coimbatore,Tamil Nadu
670343,Cannanore (Kannur),Kannur,Kerala
676319,Malapuram,Malapuram,Kerala
678545,Thrissur,Thrissur,Kerala
680001,Thrissur,Thrissur,Kerala
680621,Thrissur,Thrissur,Kerala
689111,Pathanamthitta,Pathanamthitta,Kerala
700044,Kolkata,Calcutta,West Bengal
700072,Kolkata,Calcutta,West Bengal
712134,Chinsurah,Hooghly,West Bengal
713171,Bardhaman,Bardhaman,West Bengal
713337,Bardhaman,Bardhaman,West Bengal
734405,Darjiling,Darjeeling,West Bengal
741158,Krishnagar,Nadiad,West Bengal
741165,Krishnagar,Nadiad,West Bengal
741170,Krishnagar,Nadiad,West Bengal
752083,Puri,Puri,Orissa
754206,Cuttack,Cuttack,Orissa
770047,Sundargarh,Sundargarh,Orissa
785015,Dibrugarh,Dibrugarh,Assam
785110,Jorhat,Jorhat,Assam
785681,Jorhat,Jorhat,Assam
796005,Aizwal,Aizwal,Mizoram
799002,Agartala,West Tripura,Tripura
799055,Agartala,West Tripura,Tripura
799104,Udaipur,South Tripura,Tripura
821310,Sasara,Rohtas,Bihar
824236,Tekari,Gaya,Bihar
831013,Adityapur,Purbi Singbhum,Jharkhand
833106,Chiria,Paschimi Singhbhum,Jharkhand
841216,Saran,Saran,Bihar
843145,Muzaffarpur,Muzaffarpur,Bihar
848501,Mohiuddinagar,Samastipur,Bihar
124123,Rohtak,Rohtak,Haryana
141401,Ludhiana,Ludhiana,Punjab
143419,Khem Karan,Amritsar,Punjab
146112,Hoshiarpur,Hoshiarpur,Punjab
151105,Bhatinda,Bhatinda,Punjab
171302,Shimla,Shimla,Himachal Pradesh
182220,Doda,Doda,Jammu & Kashmir
192303,Pulwana,Pulwana,Jammu & Kashmir
205265,Kuraoli,Mainpuri,Uttar Pradesh
208005,Kanpur,Kanpur,Uttar Pradesh
226008,Lucknow,Lucknow,Uttar Pradesh
233234,Ghazipur,Ghazipur,Uttar Pradesh
246165,Paidul,Pauri Garhwal,Uttaranchal
248001,Dehradun,Dehradun,Uttaranchal
262552,Pithoragarh,Pithoragarh,Uttaranchal
274506,Majhauli Raj,Deoria,Uttar Pradesh
274604,Deoria,Deoria,Uttar Pradesh
277302,Ballia,Ballia,Uttar Pradesh
306901,Pali,Pali,Rajasthan
314026,Galiakot,Dungarpur,Rajasthan
331301,Churu,Churu,Rajasthan
333504,JhunJhunu,JhunJhunu,Rajasthan
334201,Bikaner,Bikaner,Rajasthan
342029,Jodhpur,Jodhpur,Rajasthan
361005,Jamnagar,Jamnagar,Gujarat
364457,Amreli,Amreli,Gujarat
382346,Ahmedabad,Ahmedabad,Gujarat
382743,Mahesana,Mahesana,Gujarat
384330,Mahesana,Mahesana,Gujarat
388258,Nadiad,Kheda,Gujarat
400046,Mumbai,Mumbai,Maharashtra
402304,Alibag,Raigarh,Maharashtra
412203,Pune,Pune,Maharashtra
414103,Ahmednagar,Ahmednagar,Maharashtra
415502,Satara,Satara,Maharashtra
423603,Ahmednagar,Ahmednagar,Maharashtra
425424,Dhule,Dhule,Maharashtra
444819,Amraoti,Amraoti,Maharashtra
451332,Khandwa,East Nimar,Madhya Pradesh
481556,Katni,Katni,Madhya Pradesh
501143,Ranga Reddy,Ranga Reddy,Andhra Pradesh
501144,Ranga Reddy,Ranga Reddy,Andhra Pradesh
507313,Khammam,Khammam,Andhra Pradesh
508283,Nalgonda,Nalgonda,Andhra Pradesh
509108,Mahboobnagar,Mahboobnagar,Andhra Pradesh
509155,Mahboobnagar,Mahboobnagar,Andhra Pradesh
517132,Chittoor,Chittoor,Andhra Pradesh
517248,Chittoor,Chittoor,Andhra Pradesh
522310,Guntur,Guntur,Andhra Pradesh
531135,Vishakhapatnam,Vishakhapatnam,Andhra Pradesh
532209,Srikakulam,Srikakulam,Andhra Pradesh
532440,Srikakulam,Srikakulam,Andhra Pradesh
533106,East Godavari,East Godavari,Andhra Pradesh
534196,West Godavari,West Godavari,Andhra Pradesh
560003,Bangalore,Bangalore,Karnataka
563115,Kolar,Kolar,Karnataka
572223,Aurad,Tumkur,Karnataka
573215,Belur,Hassan,Karnataka
574185,Mangalore,Dak. Kannada,Karnataka
577138,Arsikere,Chikamaglur,Karnataka
577596,Chitradurga,Chitradurga,Karnataka
581104,Hangal,Dharwar,Karnataka
581378,Karwar,Uttar Kannada,Karnataka
585256,Bagalkot,Bagalkot,Karnataka
591236,Belgaum,Belgaum,Karnataka
591252,Belgaum,Belgaum,Karnataka
591306,Belgaum,Belgaum,Karnataka
604505,Vellore,Vellore,Tamil Nadu
605012,Pondicherry,Pondicherry,Pondicherry
605803,Vellore,Vellore,Tamil Nadu
606304,Vellore,Vellore,Tamil Nadu
607103,Vellore,Vellore,Tamil Nadu
609302,Thanjavur,Thanjavur,Tamil Nadu
612301,Thanjavur,Thanjavur,Tamil Nadu
614209,Thanjavur,Thanjavur,Tamil Nadu
623709,Ramanathapuram,Ramanathapuram,Tamil Nadu
626201,Elayirampannai,Thanjavur,Tamil Nadu
626207,Virudhunagar,Virudhunagar,Tamil Nadu
626528,Madurai,Madurai,Tamil Nadu
628251,Tirunelveli,Tirunelveli,Tamil Nadu
635651,Vellore,Vellore,Tamil Nadu
636463,Salem,Salem,Tamil Nadu
641011,Coimbatore,Coimbatore,Tamil Nadu
643214,Uthagamandalam,The Nilgiri,Tamil Nadu
670110,Cannanore (Kannur),Kannur,Kerala
673317,Kozhikode,Kozhikode,Kerala
673527,Kozhikode,Kozhikode,Kerala
678635,Thrissur,Thrissur,Kerala
683501,Ernakulam,Ernakulam,Kerala
685557,Iduki,Iduki,Kerala
686655,Kottayam,Kottayam,Kerala
689124,Alappuzha,Alappuzha,Kerala
689125,Alappuzha,Alappuzha,Kerala
691306,Kollam,Kollam,Kerala
712303,Chinsurah,Hooghly,West Bengal
734225,Darjiling,Darjeeling,West Bengal
743302,Barast,South 24 Parganas,West Bengal
743388,Barast,South 24 Parganas,West Bengal
755023,Cuttack,Cuttack,Orissa
756127,Baleshwar,Baleshwar,Orissa
759117,Dhenkanal,Dhenkanal,Orissa
759125,Athmallik,Dhenkanal,Orissa
781015,Guwahati,Kamrup,Assam
785111,Sibsagar,Sibsagar,Assam
793101,Shillong,East Khasi Hills,Meghalaya
794112,Williamnagar,East Garo Hills,Meghalaya
799273,Kailashahar,North Tripura,Tripura
803204,Patna,Patna,Bihar
844115,Hazipur,Vaishali,Bihar
852128,Madhepura,Madhepura,Bihar
110019,New Delhi,South Delhi,Delhi
110046,New Delhi,West Delhi,Delhi
124504,Rohtak,Rohtak,Haryana
125063,Bhiwani,Bhiwani,Haryana
125084,Hissar,Hissar,Haryana
126134,Kaithal,Kaithal,Haryana
141101,Ludhiana,Ludhiana,Punjab
144409,Goraya,Jalandhar,Punjab
145023,Sujanpur,Gurdaspur,Punjab
175051,Mandi,Mandi,Himachal Pradesh
176064,Dharamasala,Kangra,Himachal Pradesh
181114,Jammu,Jammu,Jammu & Kashmir
182142,Kud,Udhampur,Jammu & Kashmir
221307,Varanasi,Varanasi,Uttar Pradesh
227305,Lucknow,Lucknow,Uttar Pradesh
228133,Sultanpur,Sultanpur,Uttar Pradesh
246452,Gopeshwar,Chamoli,Uttaranchal
246453,Gopeshwar,Chamoli,Uttaranchal
246473,Gopeshwar,Chamoli,Uttaranchal
246488,Gopeshwar,Chamoli,Uttaranchal
248195,Dehradun,Dehradun,Uttaranchal
250502,Meerut,Meerut,Uttar Pradesh
262533,Pithoragarh,Pithoragarh,Uttaranchal
275306,Azamgarh,Azamgarh,Uttar Pradesh
302009,Jaipur,Jaipur,Rajasthan
305202,Ajmer,Ajmer,Rajasthan
307029,Jalore,Jalore,Rajasthan
313327,Udaipur,Udaipur,Rajasthan
331302,Churu,Churu,Rajasthan
332736,Sikar,Sikar,Rajasthan
364440,Amreli,Amreli,Gujarat
370605,Bhuj,Kuchchh,Gujarat
383230,Himatnagar,Sabarkantha,Gujarat
384110,Patan,Patan,Gujarat
387810,Dholka,Ahmedabad,Gujarat
388550,Nadiad,Kheda,Gujarat
413507,Kalamb,Osmanabad,Maharashtra
431402,Aurangabad,Aurangabad,Maharashtra
441918,Bhandara,Bhandara,Maharashtra
453576,Indore,Indore,Madhya Pradesh
474040,Gwalior,Gwalior,Madhya Pradesh
501108,Ranga Reddy,Ranga Reddy,Andhra Pradesh
503311,Nizamabad,Nizamabad,Andhra Pradesh
508202,Nalgonda,Nalgonda,Andhra Pradesh
508220,Nalgonda,Nalgonda,Andhra Pradesh
509376,Mahboobnagar,Mahboobnagar,Andhra Pradesh
509412,Mahboobnagar,Mahboobnagar,Andhra Pradesh
515601,Anantapur,Anantapur,Andhra Pradesh
523333,Prakasam,Prakasam,Andhra Pradesh
524126,Nellore,Nellore,Andhra Pradesh
532484,Srikakulam,Srikakulam,Andhra Pradesh
533305,East Godavari,East Godavari,Andhra Pradesh
571218,Virajpet,Koduru,Karnataka
571316,Chamarajanagar,Chamarajanagar,Karnataka
572104,Tumkur,Tumkur,Karnataka
577501,Chitradurga,Chitradurga,Karnataka
581110,Haveri,Haveri,Karnataka
585365,Chitapur,Gulbarga,Karnataka
586242,Indi,Bijapur,Karnataka
587215,Bijapur,Bijapur,Karnataka
591242,Belgaum,Belgaum,Karnataka
591281,Belgaum,Belgaum,Karnataka
600094,Chennai,Chennai,Tamil Nadu
604213,Karur,Karur,Tamil Nadu
605809,Vellore,Vellore,Tamil Nadu
607804,Vellore,Vellore,Tamil Nadu
622309,Pudukottai,Pudukottai,Tamil Nadu
623109,Sivaganga,Sivaganga,Tamil Nadu
623206,Sivaganga,Sivaganga,Tamil Nadu
624625,Dindigul,Dindigul,Tamil Nadu
626058,Virudhunagar,Virudhunagar,Tamil Nadu
626209,Virudhunagar,Virudhunagar,Tamil Nadu
631551,Tiruvallur,Tiruvallur,Tamil Nadu
632502,Vellore,Vellore,Tamil Nadu
670732,Wayanad,Wayanad,Kerala
673534,Kozhikode,Kozhikode,Kerala
678504,Thrissur,Thrissur,Kerala
680601,Thrissur,Thrissur,Kerala
680610,Thrissur,Thrissur,Kerala
686588,Kottayam,Kottayam,Kerala
688548,Alappuzha,Alappuzha,Kerala
700079,24 Parganas,South 24 Parganas,West Bengal
711201,Bally,Howrah,West Bengal
712301,Chinsurah,Hooghly,West Bengal
713207,Medinipur,Medinipur,West Bengal
721459,Medinipur,Midnapur,West Bengal
732143,English Bazar,Malda,West Bengal
733148,West Dinajpur,West Dinajpur,West Bengal
741126,Krishnagar,Nadiad,West Bengal
743193,Alipore,North 24 Parganas,West Bengal
756139,Baleshwar,Baleshwar,Orissa
759136,Anugul,Anugul,Orissa
761117,Chatrapur,Ganjam,Orissa
770048,Kendujhar,Kendujhar,Orissa
781003,Guwahati,Kamrup,Assam
785601,Sarupathar,Jorhat,Assam
785630,Jorhat,Jorhat,Assam
788830,Mahur,North Cacher Hills,Assam
795124,Churachandpur,Churachandpur,Manipur
